,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
12311,12311,Heather Williams,F,10th,Webb High School,73,91,6,District,3074,1942768
12312,12312,Kimberly Henderson,F,10th,Webb High School,67,70,6,District,3074,1942768
12313,12313,Billy Casey,M,9th,Webb High School,82,87,6,District,3074,1942768
12314,12314,John Johnston,M,9th,Webb High School,91,97,6,District,3074,1942768
12315,12315,Scott Jensen,M,11th,Webb High School,63,69,6,District,3074,1942768
12316,12316,Tabitha Montgomery,F,11th,Webb High School,87,88,6,District,3074,1942768
12317,12317,Samantha Wilkinson,F,11th,Webb High School,61,64,6,District,3074,1942768
12318,12318,Juan Harris,M,10th,Webb High School,55,98,6,District,3074,1942768
12319,12319,Stephanie Moore,F,10th,Webb High School,82,82,6,District,3074,1942768
12320,12320,Lisa Ellis,F,12th,Webb High School,80,87,6,District,3074,1942768
12321,12321,Richard Palmer,M,12th,Webb High School,93,72,6,District,3074,1942768
12322,12322,Meghan Ball,F,12th,Webb High School,83,95,6,District,3074,1942768
12323,12323,Whitney Arnold,F,12th,Webb High School,89,84,6,District,3074,1942768
12324,12324,Dr. Alicia Williams,F,9th,Webb High School,61,83,6,District,3074,1942768
12325,12325,Chelsea Vance,F,11th,Webb High School,94,94,6,District,3074,1942768
12326,12326,Bryan Lucas,M,10th,Webb High School,59,67,6,District,3074,1942768
12327,12327,Travis Gonzales,M,10th,Webb High School,66,85,6,District,3074,1942768
12328,12328,Justin Perez,M,12th,Webb High School,97,76,6,District,3074,1942768
12329,12329,Robert Thomas,M,11th,Webb High School,65,91,6,District,3074,1942768
12330,12330,Edward Larson,M,11th,Webb High School,94,81,6,District,3074,1942768
12331,12331,Lisa Curtis,F,10th,Webb High School,70,90,6,District,3074,1942768
12332,12332,Melissa Burton,F,12th,Webb High School,79,86,6,District,3074,1942768
12333,12333,Nancy Bailey,F,10th,Webb High School,76,94,6,District,3074,1942768
12334,12334,Christopher Cook,M,12th,Webb High School,95,91,6,District,3074,1942768
12335,12335,Dr. Belinda Nelson,F,10th,Webb High School,57,64,6,District,3074,1942768
12336,12336,Christopher Bell,M,11th,Webb High School,70,88,6,District,3074,1942768
12337,12337,Gregory Wilson,M,11th,Webb High School,67,83,6,District,3074,1942768
12338,12338,Matthew Summers,M,12th,Webb High School,71,75,6,District,3074,1942768
12339,12339,John Campbell,M,9th,Webb High School,65,92,6,District,3074,1942768
12340,12340,Laura Lambert,F,9th,Webb High School,83,65,6,District,3074,1942768
12341,12341,Elizabeth Fisher,F,12th,Webb High School,78,88,6,District,3074,1942768
12342,12342,Susan Reed,F,12th,Webb High School,66,93,6,District,3074,1942768
12343,12343,Donna Rodgers,F,9th,Webb High School,62,86,6,District,3074,1942768
12344,12344,Amy Jennings,F,11th,Webb High School,82,95,6,District,3074,1942768
12345,12345,Tiffany Bauer,F,11th,Webb High School,70,69,6,District,3074,1942768
12346,12346,Michelle Chambers,F,9th,Webb High School,76,64,6,District,3074,1942768
12347,12347,Michele Pollard,F,10th,Webb High School,70,71,6,District,3074,1942768
12348,12348,Robert Gomez,M,12th,Webb High School,98,77,6,District,3074,1942768
12349,12349,Crystal Leonard,F,10th,Webb High School,79,71,6,District,3074,1942768
12350,12350,Leslie Miller,F,9th,Webb High School,94,78,6,District,3074,1942768
12351,12351,Timothy Jones,M,9th,Webb High School,91,79,6,District,3074,1942768
12352,12352,John Walker,M,11th,Webb High School,94,64,6,District,3074,1942768
12353,12353,Caleb Colon,M,11th,Webb High School,58,77,6,District,3074,1942768
12354,12354,Cody Morris,M,9th,Webb High School,58,75,6,District,3074,1942768
12355,12355,Ashley Spence,F,11th,Webb High School,94,69,6,District,3074,1942768
12356,12356,Mia Valencia,F,10th,Webb High School,84,76,6,District,3074,1942768
12357,12357,Erika Vega,F,9th,Webb High School,85,94,6,District,3074,1942768
12358,12358,Emily Martinez,F,10th,Webb High School,94,98,6,District,3074,1942768
12359,12359,Cynthia Montgomery,F,12th,Webb High School,93,82,6,District,3074,1942768
12360,12360,Kristie Cole,F,10th,Webb High School,76,96,6,District,3074,1942768
12361,12361,Matthew Powell,M,10th,Webb High School,59,86,6,District,3074,1942768
12362,12362,Raven Pierce,F,10th,Webb High School,60,75,6,District,3074,1942768
12363,12363,Jason Hess,M,12th,Webb High School,87,86,6,District,3074,1942768
12364,12364,Steven Osborn,M,12th,Webb High School,57,92,6,District,3074,1942768
12365,12365,Vincent Smith,M,12th,Webb High School,99,93,6,District,3074,1942768
12366,12366,Daniel Turner,M,9th,Webb High School,77,85,6,District,3074,1942768
12367,12367,Amanda Washington,F,12th,Webb High School,80,82,6,District,3074,1942768
12368,12368,Julie Burgess,F,10th,Webb High School,90,73,6,District,3074,1942768
12369,12369,Kathleen Harris,F,9th,Webb High School,82,90,6,District,3074,1942768
12370,12370,Erica Terry,F,11th,Webb High School,82,90,6,District,3074,1942768
12371,12371,Robert Richardson,M,11th,Webb High School,83,98,6,District,3074,1942768
12372,12372,Eric Lane,M,11th,Webb High School,61,92,6,District,3074,1942768
12373,12373,Steven Avery,M,10th,Webb High School,85,77,6,District,3074,1942768
12374,12374,Amber Huff,F,10th,Webb High School,69,81,6,District,3074,1942768
12375,12375,Olivia Norman,F,10th,Webb High School,91,93,6,District,3074,1942768
12376,12376,Cesar Mendoza,M,12th,Webb High School,62,69,6,District,3074,1942768
12377,12377,Joshua Carter,M,12th,Webb High School,56,76,6,District,3074,1942768
12378,12378,James Webster,M,10th,Webb High School,91,98,6,District,3074,1942768
12379,12379,Andrea White,F,9th,Webb High School,89,64,6,District,3074,1942768
12380,12380,Rebecca Keller,F,9th,Webb High School,82,70,6,District,3074,1942768
12381,12381,Alicia Simpson,F,10th,Webb High School,63,64,6,District,3074,1942768
12382,12382,Barbara Atkinson,F,10th,Webb High School,70,69,6,District,3074,1942768
12383,12383,Samantha Macdonald,F,9th,Webb High School,78,68,6,District,3074,1942768
12384,12384,Rebecca Fitzpatrick,F,10th,Webb High School,76,67,6,District,3074,1942768
12385,12385,Michael Haney,M,12th,Webb High School,80,82,6,District,3074,1942768
12386,12386,Samuel Hill,M,11th,Webb High School,72,66,6,District,3074,1942768
12387,12387,Eduardo Roberts,M,10th,Webb High School,84,85,6,District,3074,1942768
12388,12388,Joshua Herrera,M,12th,Webb High School,56,90,6,District,3074,1942768
12389,12389,Danielle Ray,F,10th,Webb High School,93,65,6,District,3074,1942768
12390,12390,Craig Bennett,M,9th,Webb High School,75,95,6,District,3074,1942768
12391,12391,William Blackwell,M,12th,Webb High School,99,79,6,District,3074,1942768
12392,12392,Gerald Hughes,M,9th,Webb High School,98,79,6,District,3074,1942768
12393,12393,Sara Lee,F,10th,Webb High School,84,84,6,District,3074,1942768
12394,12394,Linda Perkins,F,9th,Webb High School,59,64,6,District,3074,1942768
12395,12395,Tamara Hall,F,9th,Webb High School,82,90,6,District,3074,1942768
12396,12396,Hunter Stafford,M,10th,Webb High School,69,93,6,District,3074,1942768
12397,12397,Eric Fisher,M,9th,Webb High School,78,73,6,District,3074,1942768
12398,12398,Gloria Rios,F,12th,Webb High School,92,86,6,District,3074,1942768
12399,12399,Anthony Rogers,M,9th,Webb High School,61,97,6,District,3074,1942768
12400,12400,Kevin Williamson,M,12th,Webb High School,83,87,6,District,3074,1942768
12401,12401,Kelly Evans,F,9th,Webb High School,85,68,6,District,3074,1942768
12402,12402,Robert Payne,M,10th,Webb High School,65,94,6,District,3074,1942768
12403,12403,Misty Smith,F,9th,Webb High School,65,86,6,District,3074,1942768
12404,12404,Anthony Turner,M,11th,Webb High School,55,90,6,District,3074,1942768
12405,12405,Richard Levine,M,11th,Webb High School,64,83,6,District,3074,1942768
12406,12406,Donald Medina,M,10th,Webb High School,99,83,6,District,3074,1942768
12407,12407,Steven Owens,M,12th,Webb High School,80,76,6,District,3074,1942768
12408,12408,Carlos Barnes,M,9th,Webb High School,69,87,6,District,3074,1942768
12409,12409,Kim Brown,F,9th,Webb High School,76,92,6,District,3074,1942768
12410,12410,Kimberly Turner,F,10th,Webb High School,93,86,6,District,3074,1942768
12411,12411,Ross Richardson,M,12th,Webb High School,62,68,6,District,3074,1942768
12412,12412,Donald Anderson,M,12th,Webb High School,80,86,6,District,3074,1942768
12413,12413,Ashley Parks,F,10th,Webb High School,68,92,6,District,3074,1942768
12414,12414,Brenda Contreras,F,9th,Webb High School,67,89,6,District,3074,1942768
12415,12415,Samuel Rice,M,10th,Webb High School,63,67,6,District,3074,1942768
12416,12416,Emily Green,F,12th,Webb High School,85,97,6,District,3074,1942768
12417,12417,Breanna White,F,11th,Webb High School,93,76,6,District,3074,1942768
12418,12418,Amanda Mcdonald,F,9th,Webb High School,64,74,6,District,3074,1942768
12419,12419,Joe James,M,11th,Webb High School,72,75,6,District,3074,1942768
12420,12420,Malik Chambers,M,11th,Webb High School,76,72,6,District,3074,1942768
12421,12421,Amanda Flores,F,11th,Webb High School,76,86,6,District,3074,1942768
12422,12422,Kelly Reynolds,F,11th,Webb High School,99,87,6,District,3074,1942768
12423,12423,John Jones,M,9th,Webb High School,74,70,6,District,3074,1942768
12424,12424,Matthew Medina,M,9th,Webb High School,58,88,6,District,3074,1942768
12425,12425,James Wyatt,M,10th,Webb High School,80,81,6,District,3074,1942768
12426,12426,Sarah Bennett,F,11th,Webb High School,88,97,6,District,3074,1942768
12427,12427,Shelly Stewart,F,10th,Webb High School,70,76,6,District,3074,1942768
12428,12428,Amanda Ramsey,F,12th,Webb High School,57,68,6,District,3074,1942768
12429,12429,Beth Davidson,F,11th,Webb High School,82,80,6,District,3074,1942768
12430,12430,Mr. Howard Turner,M,10th,Webb High School,90,71,6,District,3074,1942768
12431,12431,Daniel Jackson,M,9th,Webb High School,70,96,6,District,3074,1942768
12432,12432,Lauren Eaton,F,9th,Webb High School,99,85,6,District,3074,1942768
12433,12433,Carol Chung,F,10th,Webb High School,84,88,6,District,3074,1942768
12434,12434,Kimberly Sloan,F,9th,Webb High School,55,80,6,District,3074,1942768
12435,12435,Brian Rivera,M,12th,Webb High School,66,99,6,District,3074,1942768
12436,12436,Tiffany Smith,F,11th,Webb High School,95,80,6,District,3074,1942768
12437,12437,Teresa Saunders,F,12th,Webb High School,92,99,6,District,3074,1942768
12438,12438,Jessica Harper,F,11th,Webb High School,58,97,6,District,3074,1942768
12439,12439,Jill Cabrera,F,9th,Webb High School,90,89,6,District,3074,1942768
12440,12440,Dr. Heather Olson MD,F,12th,Webb High School,65,85,6,District,3074,1942768
12441,12441,Dawn Patterson,F,11th,Webb High School,62,95,6,District,3074,1942768
12442,12442,Maria Rogers,F,9th,Webb High School,95,84,6,District,3074,1942768
12443,12443,Phillip Edwards,M,9th,Webb High School,90,90,6,District,3074,1942768
12444,12444,Casey Davidson,M,12th,Webb High School,69,97,6,District,3074,1942768
12445,12445,Tiffany Adkins,F,12th,Webb High School,91,84,6,District,3074,1942768
12446,12446,Gary Richardson,M,9th,Webb High School,93,97,6,District,3074,1942768
12447,12447,Angela Lyons,F,9th,Webb High School,84,88,6,District,3074,1942768
12448,12448,Evan Chandler,M,9th,Webb High School,88,85,6,District,3074,1942768
12449,12449,Garrett Peterson,M,12th,Webb High School,90,71,6,District,3074,1942768
12450,12450,Steven Carter,M,11th,Webb High School,81,75,6,District,3074,1942768
12451,12451,Nathaniel Morgan,M,9th,Webb High School,90,68,6,District,3074,1942768
12452,12452,George Myers,M,10th,Webb High School,77,79,6,District,3074,1942768
12453,12453,Chad Johnson,M,9th,Webb High School,88,99,6,District,3074,1942768
12454,12454,Kyle Patterson,M,12th,Webb High School,82,71,6,District,3074,1942768
12455,12455,Jake Garcia,M,10th,Webb High School,63,73,6,District,3074,1942768
12456,12456,Nicole Nguyen,F,9th,Webb High School,65,83,6,District,3074,1942768
12457,12457,Cynthia Rodriguez,F,11th,Webb High School,59,84,6,District,3074,1942768
12458,12458,Mary Sawyer,F,10th,Webb High School,69,96,6,District,3074,1942768
12459,12459,Nathan Jones,M,10th,Webb High School,63,90,6,District,3074,1942768
12460,12460,Donald Lloyd,M,10th,Webb High School,85,66,6,District,3074,1942768
12461,12461,Kimberly Rogers,F,11th,Webb High School,62,98,6,District,3074,1942768
12462,12462,Laura Mitchell,F,12th,Webb High School,96,66,6,District,3074,1942768
12463,12463,Tyler Osborn,M,10th,Webb High School,76,90,6,District,3074,1942768
12464,12464,Amanda Johnson,F,9th,Webb High School,70,67,6,District,3074,1942768
12465,12465,Zachary Jones,M,12th,Webb High School,55,66,6,District,3074,1942768
12466,12466,John Martin,M,9th,Webb High School,58,96,6,District,3074,1942768
12467,12467,Anna Walton,F,10th,Webb High School,75,64,6,District,3074,1942768
12468,12468,April Terry,F,12th,Webb High School,65,94,6,District,3074,1942768
12469,12469,Renee Cisneros,F,9th,Webb High School,97,95,6,District,3074,1942768
12470,12470,Briana Adams,F,12th,Webb High School,97,82,6,District,3074,1942768
12471,12471,Janet Patel,F,12th,Webb High School,73,64,6,District,3074,1942768
12472,12472,Carrie Green,F,9th,Webb High School,80,99,6,District,3074,1942768
12473,12473,Isaiah Cook,M,10th,Webb High School,69,81,6,District,3074,1942768
12474,12474,Cody Wilson,M,9th,Webb High School,78,96,6,District,3074,1942768
12475,12475,Gerald Stewart,M,10th,Webb High School,80,75,6,District,3074,1942768
12476,12476,Jeffrey Sanchez,M,9th,Webb High School,68,88,6,District,3074,1942768
12477,12477,Kimberly Miles,F,9th,Webb High School,76,66,6,District,3074,1942768
12478,12478,Sydney Tate,F,12th,Webb High School,62,70,6,District,3074,1942768
12479,12479,Harold Peters,M,12th,Webb High School,97,70,6,District,3074,1942768
12480,12480,Elizabeth Leblanc,F,12th,Webb High School,63,87,6,District,3074,1942768
12481,12481,Michelle Mejia,F,10th,Webb High School,62,78,6,District,3074,1942768
12482,12482,James Moore,M,9th,Webb High School,96,69,6,District,3074,1942768
12483,12483,Mark Gallagher,M,9th,Webb High School,74,81,6,District,3074,1942768
12484,12484,Roger Rose,M,12th,Webb High School,71,84,6,District,3074,1942768
12485,12485,Michael Cameron,M,11th,Webb High School,60,66,6,District,3074,1942768
12486,12486,Stacy Weber,F,9th,Webb High School,72,79,6,District,3074,1942768
12487,12487,Tracy Cruz,F,9th,Webb High School,83,88,6,District,3074,1942768
12488,12488,Tyler Bennett,M,10th,Webb High School,55,89,6,District,3074,1942768
12489,12489,Peggy Brown,F,11th,Webb High School,92,79,6,District,3074,1942768
12490,12490,Paula Green,F,9th,Webb High School,65,79,6,District,3074,1942768
12491,12491,David Joseph,M,10th,Webb High School,88,75,6,District,3074,1942768
12492,12492,Leah Parker,F,10th,Webb High School,58,97,6,District,3074,1942768
12493,12493,Richard Robinson,M,12th,Webb High School,83,98,6,District,3074,1942768
12494,12494,William Mcclain,M,10th,Webb High School,61,83,6,District,3074,1942768
12495,12495,Mary Holland,F,10th,Webb High School,91,93,6,District,3074,1942768
12496,12496,Jessica Middleton,F,12th,Webb High School,97,95,6,District,3074,1942768
12497,12497,Julie Fernandez,F,9th,Webb High School,72,89,6,District,3074,1942768
12498,12498,Helen Patrick,F,11th,Webb High School,69,86,6,District,3074,1942768
12499,12499,Jessica Gibbs,F,11th,Webb High School,95,72,6,District,3074,1942768
12500,12500,Mrs. Lisa Smith MD,F,9th,Webb High School,58,70,6,District,3074,1942768
12501,12501,Phyllis Reed,F,9th,Webb High School,88,96,6,District,3074,1942768
12502,12502,Elizabeth Graves,F,9th,Webb High School,67,97,6,District,3074,1942768
12503,12503,Ricky Jackson,M,10th,Webb High School,58,91,6,District,3074,1942768
12504,12504,Melinda West,F,11th,Webb High School,66,73,6,District,3074,1942768
12505,12505,Anita Craig,F,10th,Webb High School,72,81,6,District,3074,1942768
12506,12506,Sherry Sanchez,F,11th,Webb High School,74,69,6,District,3074,1942768
12507,12507,Nicole Chase,F,10th,Webb High School,85,86,6,District,3074,1942768
12508,12508,Karen Rivera,F,12th,Webb High School,74,82,6,District,3074,1942768
12509,12509,Victor Thomas,M,11th,Webb High School,84,69,6,District,3074,1942768
12510,12510,Antonio Mccoy,M,9th,Webb High School,75,93,6,District,3074,1942768
12511,12511,Heather Fisher,F,10th,Webb High School,79,82,6,District,3074,1942768
12512,12512,Holly Choi,F,10th,Webb High School,65,64,6,District,3074,1942768
12513,12513,Pamela Cordova,F,11th,Webb High School,90,67,6,District,3074,1942768
12514,12514,James Frank,M,12th,Webb High School,81,77,6,District,3074,1942768
12515,12515,Kimberly Cox,F,9th,Webb High School,61,69,6,District,3074,1942768
12516,12516,Tyler Patterson,M,10th,Webb High School,99,94,6,District,3074,1942768
12517,12517,Mr. Curtis Richardson,M,12th,Webb High School,62,85,6,District,3074,1942768
12518,12518,Jeffrey Clarke,M,9th,Webb High School,59,87,6,District,3074,1942768
12519,12519,Sandra Howell,F,12th,Webb High School,93,93,6,District,3074,1942768
12520,12520,Richard Phillips,M,9th,Webb High School,56,99,6,District,3074,1942768
12521,12521,Megan Davis,F,9th,Webb High School,63,83,6,District,3074,1942768
12522,12522,Ricardo Williams,M,12th,Webb High School,80,71,6,District,3074,1942768
12523,12523,Veronica Hayes,F,9th,Webb High School,67,89,6,District,3074,1942768
12524,12524,Dawn Bradford,F,11th,Webb High School,74,65,6,District,3074,1942768
12525,12525,Russell Pham,M,10th,Webb High School,71,90,6,District,3074,1942768
12526,12526,Holly Matthews,F,11th,Webb High School,68,78,6,District,3074,1942768
12527,12527,Sherri Edwards,F,12th,Webb High School,64,88,6,District,3074,1942768
12528,12528,Ross Jones,M,9th,Webb High School,66,77,6,District,3074,1942768
12529,12529,Joseph Smith,M,11th,Webb High School,88,76,6,District,3074,1942768
